AREA_CODE,LGA_CODE,PLM_ID,PERIMETER,NAME,REC_SBCAT,LGA_NAME
39,343,31221,469.6661504,DOCKLANDS PARK,PARKLANDS AND GARDENS,MELBOURNE
39,343,31222,247.0242224,DOCKLANDS PARK,PARKLANDS AND GARDENS,MELBOURNE
39,376,29456,856.8480953,COLLINGWOOD CHILDRENS FARM,PARKLANDS AND GARDENS,YARRA
39,376,29457,257.8726394,COLLINGWOOD CHILDRENS FARM,PARKLANDS AND GARDENS,YARRA
39,376,29458,182.1804855,COLLINGWOOD CHILDRENS FARM,PARKLANDS AND GARDENS,YARRA
39,376,29459,164.9163224,COLLINGWOOD INFANT WELFARE CENTRE,BUILDINGS IN PUBLIC USE,YARRA
39,376,29462,243.790945,COLLINGWOOD SECONDARY COLLEGE,BUILDINGS IN PUBLIC USE,YARRA
39,376,29463,195.2575479,COLLINGWOOD SECONDARY COLLEGE,BUILDINGS IN PUBLIC USE,YARRA
14,302,29465,256.6858773,COMB STREET RESERVE,RECREATION AREA,BALLARAT
26,319,29466,869.5545275,COMBIENBAR PUBLIC HALL & RECREATION RES,RECREATION AREA,EAST GIPPSLAND
2,370,29779,168.4315803,COWWARR PUBLIC HALL RESERVE,RECREATION AREA,WELLINGTON
2,370,29780,777.7245949,COWWARR RECREATION RESERVE,RECREATION AREA,WELLINGTON
2,370,29781,129.6254738,COWWARR RECREATION RESERVE,RECREATION AREA,WELLINGTON
2,370,29782,165.007149,COWWARR RECREATION RESERVE,RECREATION AREA,WELLINGTON
2,337,29783,24249.08598,COWWARR WEIR RECREATION AREA,RECREATION AREA,LATROBE
39,343,31223,545.978937,DOCKLANDS PARK,PARKLANDS AND GARDENS,MELBOURNE
23,364,29902,617.6963371,CREIGHTONS CREEK TENNIS COURTS,RECREATION AREA,STRATHBOGIE
34,334,29714,339.0322572,CORNISHTOWN HALL & RECREATION RESERVE,RECREATION AREA,INDIGO
34,313,29792,817.5344787,CRAIGIE PARK RESERVE,PARKLANDS AND GARDENS,CENTRAL GOLDFIELDS
9,314,29316,1646.729074,COLAC BOTANICAL GARDENS RESERVE,RECREATION AREA,COLAC OTWAY
23,367,29321,1562.18108,COLAC COLAC CARAVAN PARK,RECREATION AREA,TOWONG
9,314,29322,605.9874066,COLAC CRICKET GROUND AND RECREATION RESERVE,RECREATION AREA,COLAC OTWAY
9,314,29323,162.0247625,COLAC FREE LIBRARY RESERVE,RECREATION AREA,COLAC OTWAY
9,314,29327,606.5945193,COLAC MEMORIAL SQUARE RESERVE,RECREATION AREA,COLAC OTWAY
34,325,29565,427.325003,COOINDA PARK,PARKLANDS AND GARDENS,GREATER BENDIGO
9,314,29909,603.6859325,CRESSY AND DISTRICT COMMUNITY CENTRE,RECREATION AREA,COLAC OTWAY
9,314,29910,682.8497179,CRESSY AND DISTRICT COMMUNITY CENTRE,RECREATION AREA,COLAC OTWAY
9,314,29915,866.9260736,CRESSY RECREATION RESERVE,RECREATION AREA,COLAC OTWAY
9,314,29916,427.0326102,CRESSY RECREATION RESERVE,RECREATION AREA,COLAC OTWAY
20,370,30057,544.0522606,CROWN LAND1,RECREATION AREA,WELLINGTON
14,302,30072,264.7133482,"CROWN, OFF SCHOOL RD, TOURELLO",OTHER RESERVES AND PUBLIC LAND,BALLARAT
39,351,30661,1399.269628,DE CHENE RESERVE - PARKLAND & GARDEN,PARKLANDS AND GARDENS,MERRI-BEK
39,351,30662,514.2120949,DE CHENE RESERVE - RECREATION RESERVE,RECREATION AREA,MERRI-BEK
39,351,30663,158.2771696,DE CHENE RESERVE - RECREATION RESERVE,RECREATION AREA,MERRI-BEK
14,302,30664,162.555436,DE SOZA PARK,RECREATION AREA,BALLARAT
37,365,29558,2359.196229,COOGOORAH PARK RECREATION RESERVE,RECREATION AREA,SURF COAST
37,365,29559,2013.951822,COOGOORAH PARK RECREATION RESERVE,RECREATION AREA,SURF COAST
37,365,29560,1872.13774,COOGOORAH PARK RECREATION RESERVE,RECREATION AREA,SURF COAST
37,365,29561,762.0588163,COOGOORAH PARK RECREATION RESERVE,RECREATION AREA,SURF COAST
37,365,29562,993.298594,COOGOORAH PARK RECREATION RESERVE,RECREATION AREA,SURF COAST
37,365,29563,2192.336416,COOGOORAH PARK RECREATION RESERVE,RECREATION AREA,SURF COAST
39,312,29844,310.1151983,CRANBOURNE SENIOR CITIZENS COM CNTR,BUILDINGS IN PUBLIC USE,CASEY
39,312,29845,3959.66187,CRANBOURNE THOROUGHBRED TRAINING COMPLEX,RECREATION AREA,CASEY
34,325,29478,734.6028103,COMET HILL STATE SCHOOL NO. 4929,BUILDINGS IN PUBLIC USE,GREATER BENDIGO
12,310,29718,351.4166925,COROP  FORMER STATE SCHOOL RESERVE,OTHER RESERVES AND PUBLIC LAND,CAMPASPE
34,357,29535,251.9548212,CONCONGELLA PUBLIC HALL,BUILDINGS IN PUBLIC USE,NORTHERN GRAMPIANS
34,357,29536,399.9748308,CONCONGELLA STATE SCHOOL,BUILDINGS IN PUBLIC USE,NORTHERN GRAMPIANS
34,357,29537,480.4356001,CONCONGELLA STATE SCHOOL,BUILDINGS IN PUBLIC USE,NORTHERN GRAMPIANS
18,323,29542,1207.737409,CONDAH RECREATION RESERVE,RECREATION AREA,GLENELG
34,328,29545,326.7804137,CONGUPNA STATE SCHOOL PS. 2563,BUILDINGS IN PUBLIC USE,GREATER SHEPPARTON
34,325,29569,189.9214407,COOK'S RESERVE,PARKLANDS AND GARDENS,GREATER BENDIGO
34,328,29579,1143.422686,COOMA RECREATION RESERVE,RECREATION AREA,GREATER SHEPPARTON
34,309,29581,220.8548713,COONOOER BRIDGE MECH INST & LIBRARY,BUILDINGS IN PUBLIC USE,BULOKE
34,309,29582,540.614856,COONOOER BRIDGE RESERVE,RECREATION AREA,BULOKE
18,323,29662,473.5126954,CORNDALE STATE SCHOOL RESERVE,NO LCC SPECIFIC RECOMMENDATION,GLENELG
14,329,29925,283.1504424,CRESWICK BOWLING CLUB,RECREATION AREA,HEPBURN
24,330,30076,169.5378432,"CROWN, SCHOOL STREET",NO LCC SPECIFIC RECOMMENDATION,HINDMARSH
39,342,30082,286.9817064,CROYDON MUNICIPAL BUILDINGS RESERVE,BUILDINGS IN PUBLIC USE,MAROONDAH
39,326,30371,68.50608854,DANDENONG PUBLIC PARK,PARKLANDS AND GARDENS,GREATER DANDENONG
39,326,30377,161.4920653,DANDENONG TOWN HALL & COURT HOUSE,BUILDINGS IN PUBLIC USE,GREATER DANDENONG
34,357,30229,308.7381563,CYPRESS STREET PUBLIC PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
39,342,30083,690.6898291,CROYDON NORTH STATE SCHOOL NO. 1992,BUILDINGS IN PUBLIC USE,MAROONDAH
39,342,30084,484.1315507,CROYDON NORTH STATE SCHOOL NO. 1992,BUILDINGS IN PUBLIC USE,MAROONDAH
38,347,30092,282.7597691,CUA - PARKLANDS AND GARDENS,PARKLANDS AND GARDENS,MOIRA
38,347,30093,603.9520825,"CUA - PARKLANDS AND GARDENS, YARRAWONGA",PARKLANDS AND GARDENS,MOIRA
9,354,30094,371.1547653,CUDGEE CAMPING & WATER RESERVE,RECREATION AREA,MOYNE
32,311,29275,2156.305168,COCKATOO CREEK RECREATION RESERVE EAST,PUBLIC LAND WATER FRONTAGE RESERVE,CARDINIA
32,311,29276,236.9004768,COCKATOO CREEK RECREATION RESERVE EAST,PUBLIC LAND WATER FRONTAGE RESERVE,CARDINIA
32,311,29277,1584.897535,COCKATOO CREEK RECREATION RESERVE WEST,PUBLIC LAND WATER FRONTAGE RESERVE,CARDINIA
41,311,29279,285.1177741,COCKATOO HOMES FOR THE AGED,BUILDINGS IN PUBLIC USE,CARDINIA
41,311,29280,178.5198495,COCKATOO HOMES FOR THE AGED,BUILDINGS IN PUBLIC USE,CARDINIA
34,328,29546,795.6305662,CONGUPNA STATE SCHOOL PS. 2563,BUILDINGS IN PUBLIC USE,GREATER SHEPPARTON
38,345,3245,5788.416522,Proposed Murray River Park (part 2) COM,REGIONAL PARK,MILDURA
18,323,30568,256.7979281,DARTMOOR PLAYGROUND,RECREATION AREA,GLENELG
38,345,3246,2398.672401,Proposed Murray River Park (part 2) COM,REGIONAL PARK,MILDURA
18,323,30572,391.8200295,DARTMOOR PUBLIC PARK,RECREATION AREA,GLENELG
18,323,30573,780.5016045,DARTMOOR RECREATION RESERVE,RECREATION AREA,GLENELG
18,323,30574,319.3025502,DARTMOOR RECREATION RESERVE,RECREATION AREA,GLENELG
18,323,30576,414.9009999,DARTMOOR TOURIST CAMPING RESERVE,RECREATION AREA,GLENELG
38,345,3247,2024.540645,Proposed Murray River Park (part 2) COM,REGIONAL PARK,MILDURA
39,341,30589,1008.44512,DAVID F THOMPSON RS - MARIBYRNONG,PARKLANDS AND GARDENS,MARIBYRNONG
32,352,30590,658.6898738,DAVID MACFARLANE RESERVE,RECREATION AREA,MORNINGTON PENINSULA
38,345,3248,1856.786485,Proposed Murray River Park (part 2) COM,REGIONAL PARK,MILDURA
34,328,30667,761.3933512,DEAKIN RESERVE - TOWNSHIP OF SHEPPARTON,RECREATION AREA,GREATER SHEPPARTON
34,328,30668,420.4678355,DEAKIN RESERVE - TOWNSHIP OF SHEPPARTON,RECREATION AREA,GREATER SHEPPARTON
38,345,3249,285.0451959,Proposed Murray River Park (part 2) COM,REGIONAL PARK,MILDURA
38,345,3250,2449.110167,Proposed Murray River Park (part 2) COM,REGIONAL PARK,MILDURA
2,370,30901,1212.557655,DENISON RECREATION RESERVE,RECREATION AREA,WELLINGTON
2,370,30902,168.9275867,DENISON TENNIS COURTS,RECREATION AREA,WELLINGTON
38,345,3251,217.5795885,Proposed Murray River Park (part 2) COM,REGIONAL PARK,MILDURA
34,313,30828,913.9453549,DELEDIO RECREATION RESERVE,RECREATION AREA,CENTRAL GOLDFIELDS
32,377,31242,603.9180101,DOG AREA RESERVE LILYDALE,RECREATION AREA,YARRA RANGES
34,381,30998,239.7832828,DEVENISH PUBLIC HALL,BUILDINGS IN PUBLIC USE,BENALLA
32,352,31001,3744.731259,DEVILBEND GOLF COURSE,RECREATION AREA,MORNINGTON PENINSULA
15,370,31008,1670.193385,DEVON FOOTBALL GROUND,RECREATION AREA,WELLINGTON
39,331,31068,1025.872264,DIGMAN RESERVE - NEWPORT,RECREATION AREA,HOBSONS BAY
39,331,31069,115.7347609,DIGMAN RESERVE - NEWPORT,RECREATION AREA,HOBSONS BAY
24,330,31076,175.2783245,DIMBOOLA GUIDES HALL,RECREATION AREA,HINDMARSH
32,377,31243,531.9117177,DOG AREA RESERVE LILYDALE,RECREATION AREA,YARRA RANGES
39,343,31253,105.8643366,DOMAIN HOUSE GALLERY,BUILDINGS IN PUBLIC USE,MELBOURNE
39,340,31297,297.8930543,DONCASTER-TEMPLESTOWE PRESCHOOL,BUILDINGS IN PUBLIC USE,MANNINGHAM
24,332,31304,2579.90263,DOOEN SWAMP RECREATION RESERVE,RECREATION AREA,HORSHAM
34,328,31305,5766.289317,DOOKIE AGRICULTURAL COLLEGE,BUILDINGS IN PUBLIC USE,GREATER SHEPPARTON
34,328,31306,5127.620245,DOOKIE AGRICULTURAL COLLEGE,BUILDINGS IN PUBLIC USE,GREATER SHEPPARTON
34,328,31307,7532.865016,DOOKIE AGRICULTURAL COLLEGE,BUILDINGS IN PUBLIC USE,GREATER SHEPPARTON
34,328,31310,1975.886886,DOOKIE RECREATION & RACECOURSE RESERVE,RECREATION AREA,GREATER SHEPPARTON
24,330,30592,806.27117,DAVIS PARK RESERVE,RECREATION AREA,HINDMARSH
39,358,30593,185.4940624,DAWKINS RESERVE - ELWOOD,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,30408,138.9214377,DANKS STREET PLAYGROUND - ALBERT PARK,PARKLANDS AND GARDENS,PORT PHILLIP
34,325,30409,668.0316332,DANSON AVENUE RESERVE,PARKLANDS AND GARDENS,GREATER BENDIGO
34,325,30410,328.8125779,DANSON AVENUE RESERVE,PARKLANDS AND GARDENS,GREATER BENDIGO
27,345,30411,839.9705133,DANYO RECREATION RESERVE,RECREATION AREA,MILDURA
20,319,32519,4599.44353,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32520,5878.678153,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32521,6574.849926,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32522,2734.655601,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32523,1130.709927,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32524,2058.227692,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32525,3517.470774,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32526,3012.45615,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32527,3011.853345,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32528,1906.858843,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32529,2201.235844,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32530,1450.361229,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32531,2218.930947,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
34,357,30790,632.7274844,DEEP LEAD HISTORIC STATE SCHOOL RESERVE,BUILDINGS IN PUBLIC USE,NORTHERN GRAMPIANS
39,307,30793,346.4513487,DEEPDEEN PS OVAL (UNRESERVED CL),BUILDINGS IN PUBLIC USE,BOROONDARA
39,308,30794,181.0965556,DEER PARK HALL,BUILDINGS IN PUBLIC USE,BRIMBANK
39,308,30795,225.9367829,DEER PARK PRIMARY SCHOOL,BUILDINGS IN PUBLIC USE,BRIMBANK
24,330,31090,2295.002977,DIMBOOLA RECREATION RESERVE,RECREATION AREA,HINDMARSH
24,330,31091,3357.252574,DIMBOOLA RIFLE RANGE,RIFLE AND OTHER RANGES,HINDMARSH
39,331,30923,766.4492991,DENNIS RESERVE - WILLIAMSTOWN,RECREATION AREA,HOBSONS BAY
39,331,30924,749.2157574,DENNIS RESERVE - WILLIAMSTOWN,RECREATION AREA,HOBSONS BAY
27,378,30925,2052.085282,DENNYING RECREATION RESERVE,RECREATION AREA,YARRIAMBIACK
39,356,31024,358.4083732,DIAMOND CREEK PUBLIC RECREATION RESERVE,RECREATION AREA,NILLUMBIK
39,356,31025,381.7464242,DIAMOND CREEK PUBLIC RECREATION RESERVE,RECREATION AREA,NILLUMBIK
39,356,31026,305.3586873,DIAMOND CREEK STATE SCHOOL NO. 1003,BUILDINGS IN PUBLIC USE,NILLUMBIK
39,356,31027,113.9509333,DIAMOND CREEK STATE SCHOOL NO. 1003,BUILDINGS IN PUBLIC USE,NILLUMBIK
24,330,31097,452.6109518,DIMBOOLA SWIMMING POOL (PART OF REC.RES),RECREATION AREA,HINDMARSH
38,338,31098,193.6325261,DINGEE PUBLIC HALL,BUILDINGS IN PUBLIC USE,LODDON
38,338,31099,359.7987456,DINGEE RECREATION RESERVE,RECREATION AREA,LODDON
38,338,31100,390.2596443,DINGEE RECREATION RESERVE,RECREATION AREA,LODDON
38,338,31101,254.5713017,DINGEE RECREATION RESERVE,RECREATION AREA,LODDON
38,338,31102,955.5356043,DINGEE RECREATION RESERVE,RECREATION AREA,LODDON
14,302,31345,2674.813797,DOWLING FOREST RACECOURSE RESERVE,RECREATION AREA,BALLARAT
39,316,30420,196.6252204,DAREBIN CREEK (RESERVOIR) RESERVE,PARKLANDS AND GARDENS,DAREBIN
41,377,31269,559.6113242,DON VALLEY PRIMARY SCHOOL,BUILDINGS IN PUBLIC USE,YARRA RANGES
41,377,31270,63.08582278,DON VALLEY PRIMARY SCHOOL,BUILDINGS IN PUBLIC USE,YARRA RANGES
24,309,31277,443.6039917,DONALD PUBLIC PARK,RECREATION AREA,BULOKE
24,309,31278,1697.147477,DONALD PUBLIC PURPOSES RESERVE,RECREATION AREA,BULOKE
24,309,31280,2713.79879,DONALD RACECOURSE RESERVE,RECREATION AREA,BULOKE
24,309,31282,920.188933,DONALD RECREATION RESERVE,RECREATION AREA,BULOKE
24,309,31283,1413.350152,DONALD RECREATION RESERVE,RECREATION AREA,BULOKE
24,309,31284,1116.221771,DONALD RECREATION RESERVE,RECREATION AREA,BULOKE
24,309,31285,615.2996354,DONALD RECREATION RESERVE,RECREATION AREA,BULOKE
32,305,31348,924.2529767,DOWTON PARK RECREATION RESERVE - YARRAGON,RECREATION AREA,BAW BAW
20,319,32532,372.3957373,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32533,1030.365826,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32534,5290.243137,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
39,316,30421,251.5284574,DAREBIN CREEK (RESERVOIR) RESERVE,PARKLANDS AND GARDENS,DAREBIN
39,316,30422,224.3753571,DAREBIN CREEK (RESERVOIR) RESERVE,PARKLANDS AND GARDENS,DAREBIN
39,316,30423,484.2273242,DAREBIN CREEK (THORNBURY) RESERVE,PARKLANDS AND GARDENS,DAREBIN
39,316,30424,321.3806554,DAREBIN CREEK (THORNBURY) RESERVE,PARKLANDS AND GARDENS,DAREBIN
39,316,30425,788.1730146,DAREBIN CREEK (THORNBURY) RESERVE,PARKLANDS AND GARDENS,DAREBIN
39,316,30426,412.7179516,DAREBIN CREEK (THORNBURY) RESERVE,PARKLANDS AND GARDENS,DAREBIN
39,316,30431,261.6482671,DAREBIN CREEK RESERVE,RECREATION AREA,DAREBIN
39,316,30432,222.7302469,DAREBIN CREEK RESERVE,RECREATION AREA,DAREBIN
21,370,30504,548.1979845,DARGO TENNIS COURTS AND RECREATION FACILITIES,RECREATION AREA,WELLINGTON
25,350,30505,462.4134745,DARLEY PARK RESERVE - PART,RECREATION RESERVE,MOORABOOL
5,305,30547,1016.371697,DARNUM RECREATION RESERVE,RECREATION AREA,BAW BAW
20,319,32535,2484.470818,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32536,1244.331258,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32537,626.3719372,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32538,404.7020867,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32539,46.38660095,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
34,338,32543,411.6292816,EAST LODDON SHIRE HALL AND OFFICES,BUILDINGS IN PUBLIC USE,LODDON
39,326,30354,106.1080446,DANDENONG HEALTH CENTRE,BUILDINGS IN PUBLIC USE,GREATER DANDENONG
39,326,30367,530.2222224,DANDENONG PARK PUBLIC GARDENS RESERVE,PARKLANDS AND GARDENS,GREATER DANDENONG
39,373,30433,1093.018848,DAREBIN CREEK RESERVE - EPPING,RECREATION AREA,WHITTLESEA
39,316,30435,59.14754732,DAREBIN CREEK TRAIL RESERVE,RECREATION TRAIL,DAREBIN
39,316,30436,68.01214324,DAREBIN CREEK TRAIL RESERVE,RECREATION TRAIL,DAREBIN
39,373,31326,585.8417474,DOREEN HALL AND RECREATION RESERVE,RECREATION AREA,WHITTLESEA
39,331,31331,1230.872443,DOUG GRANT RESERVE (APEX PARK) - TRUGANINA,PARKLANDS AND GARDENS,HOBSONS BAY
39,331,31332,1262.331852,DOUG GRANT RESERVE (APEX PARK) - TRUGANINA,PARKLANDS AND GARDENS,HOBSONS BAY
39,331,31333,405.880052,DOUG GRANT RESERVE - TRUGANINA,RECREATION AREA,HOBSONS BAY
13,371,31334,285.6483524,DOUGLAS TENNIS COURTS,RECREATION AREA,WEST WIMMERA
34,325,31337,768.589937,DOWER PARK RECREATION RESERVE,RECREATION AREA,GREATER BENDIGO
34,325,31338,194.1062522,DOWER PARK RECREATION RESERVE,RECREATION AREA,GREATER BENDIGO
34,325,31339,284.5744078,DOWER PARK RECREATION RESERVE,RECREATION AREA,GREATER BENDIGO
34,325,31340,299.5452248,DOWER PARK RECREATION RESERVE,RECREATION AREA,GREATER BENDIGO
34,325,31341,219.9641526,DOWER PARK RECREATION RESERVE,RECREATION AREA,GREATER BENDIGO
14,302,31343,5210.783823,DOWLING FOREST RACECOURSE RESERVE,RECREATION AREA,BALLARAT
14,302,31344,698.6949817,DOWLING FOREST RACECOURSE RESERVE,RECREATION AREA,BALLARAT
5,305,30548,818.457133,DARNUM RECREATION RESERVE,RECREATION AREA,BAW BAW
5,305,30549,540.9067118,DARNUM RECREATION RESERVE,RECREATION AREA,BAW BAW
34,328,30445,3219.075441,DARGALONG RACECOURSE & RECREATION RESERVE,RECREATION AREA,GREATER SHEPPARTON
21,370,30447,1354.959769,DARGO CRICKET GROUND RESERVE,RECREATION AREA,WELLINGTON
39,376,30512,1203.903308,DARLING GARDENS - CLIFTON HILL,PARKLANDS AND GARDENS,YARRA
39,343,30513,364.5400413,DARLING SQUARE - EAST MELBOURNE,PARKLANDS AND GARDENS,MELBOURNE
9,354,30518,672.2966306,DARLINGTON RECREATION RESERVE,RECREATION AREA,MOYNE
34,357,30519,164.0512409,DARLINGTON ROAD PLAYGROUND,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
34,357,30520,254.5011518,DARLINGTON ST PUBLIC PARK RESERVE,PARKLANDS AND GARDENS,NORTHERN GRAMPIANS
5,305,30550,993.3223378,DARNUM RECREATION RESERVE,RECREATION AREA,BAW BAW
5,305,30551,35.75131586,DARNUM RECREATION RESERVE,RECREATION AREA,BAW BAW
38,321,30565,891.492996,DARTAGOOK RECREATION RESERVE,RECREATION AREA,GANNAWARRA
25,329,30614,241.4032861,DAYLESFORD PRIMARY SCHOOL,UTILITIES AND SURVEY,HEPBURN
25,329,30615,253.0164776,DAYLESFORD PRIMARY SCHOOL,UTILITIES AND SURVEY,HEPBURN
25,329,30618,178.8766418,DAYLESFORD SCHOOL,UTILITIES AND SURVEY,HEPBURN
25,329,30619,261.5345579,DAYLESFORD SCHOOL,UTILITIES AND SURVEY,HEPBURN
25,329,30621,321.7031927,DAYLESFORD STATE SCHOOL,UTILITIES AND SURVEY,HEPBURN
25,329,30622,243.2903389,DAYLESFORD STATE SCHOOL,UTILITIES AND SURVEY,HEPBURN
8,300,30705,2672.763591,DEDERANG RECREATION AND CARAVAN PARK,RECREATION AREA,ALPINE
34,353,30972,96.23255248,DERBY HILL TOURISM COMPLEX,BUILDINGS IN PUBLIC USE,MOUNT ALEXANDER
34,353,30973,250.3718513,DERBY HILL TOURISM COMPLEX,BUILDINGS IN PUBLIC USE,MOUNT ALEXANDER
34,353,30974,118.3478171,DERBY HILL TOURISM COMPLEX,BUILDINGS IN PUBLIC USE,MOUNT ALEXANDER
18,371,30982,645.7310193,DERGHOLM RECREATION RESERVE,RECREATION AREA,WEST WIMMERA
18,371,30983,504.2964412,DERGHOLM RECREATION RESERVE,RECREATION AREA,WEST WIMMERA
18,371,30984,631.5776466,DERGHOLM RECREATION RESERVE,RECREATION AREA,WEST WIMMERA
18,371,30985,320.4208523,DERGHOLM RECREATION RESERVE,RECREATION AREA,WEST WIMMERA
24,330,31056,931.4739154,DIAPUR RECREATION RESERVE,RECREATION AREA,HINDMARSH
41,377,31318,688.6930032,DOON RESERVE CARAVAN PARK YARRA RIVER FRONTAGE,RECREATION AREA,YARRA RANGES
34,313,32226,516.3865506,DUNLUCE TENNIS COURTS RESERVE,RECREATION AREA,CENTRAL GOLDFIELDS
25,327,32059,132.0644373,DREWAN PARK,RECREATION AREA,GREATER GEELONG
25,327,32060,670.7569433,DREWAN PARK,RECREATION AREA,GREATER GEELONG
39,373,32191,311.3876628,DUFFY STREET RECREATION RESERVE - EPPING,RECREATION AREA,WHITTLESEA
39,373,32192,312.2910438,DUFFY STREET RECREATION RESERVE - EPPING,RECREATION AREA,WHITTLESEA
15,361,32193,1436.949874,DUMBALK RECREATION RESERVE,RECREATION AREA,SOUTH GIPPSLAND
39,322,32200,1090.805066,DUNCAN MACKINNON RESERVE,RECREATION AREA,GLEN EIRA
34,325,32558,806.7433013,EAST SHELBOURNE RECREATION RESERVE INC.,RECREATION AREA,GREATER BENDIGO
34,325,32559,179.1267026,EAST SHELBOURNE RECREATION RESERVE INC.,RECREATION AREA,GREATER BENDIGO
26,319,32496,1482.532019,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
26,319,32497,6324.797344,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
26,319,32498,6569.044518,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
26,319,32499,421.4978021,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
26,319,32500,1526.59271,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
26,319,32501,805.6958186,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
26,319,32502,503.9488352,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
26,319,32503,1555.028326,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32504,778.6233512,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32505,3017.662849,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
20,319,32506,128.8422331,EAST GIPPSLAND RAIL TRAIL,RECREATION TRAIL,EAST GIPPSLAND
34,325,32560,885.4850964,EAST SHELBOURNE RECREATION RESERVE INC.,RECREATION AREA,GREATER BENDIGO
9,369,32563,309.1317753,EAST WARRNAMBOOL (LYNDOCH AVE) KINDER,BUILDINGS IN PUBLIC USE,WARRNAMBOOL
14,302,32575,831.2165458,EASTERN OVAL - BALLARAT,RECREATION AREA,BALLARAT
14,302,32576,781.3269491,EASTERN OVAL PRECINCT - BALLARAT,RECREATION AREA,BALLARAT
39,356,32699,173.5402061,EDMONDS ST RESERVE - DIAMOND CREEK,BUILDINGS IN PUBLIC USE,NILLUMBIK
25,327,32700,751.5695002,EDSALL PUBLIC PARK & HISTORICAL RESERVE,RECREATION AREA,GREATER GEELONG
32,355,32701,79.27706188,EDUCATIONAL RECREATION RESERVE,RECREATION AREA,MURRINDINDI
39,358,32706,378.9222191,EDWARDS PARK - PORT MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
39,358,32707,264.8948418,EDWARDS PARK - PORT MELBOURNE,PARKLANDS AND GARDENS,PORT PHILLIP
14,350,32709,58.97185281,EGERTON MECHANICS INSTITUTE,RECREATION RESERVE,MOORABOOL
38,310,32627,81.31977489,ECHUCA INFANT WELFARE CENTRE,BUILDINGS IN PUBLIC USE,CAMPASPE
38,310,32628,183.6947405,ECHUCA LIBRARY,BUILDINGS IN PUBLIC USE,CAMPASPE
38,310,32629,129.7414165,ECHUCA MUSEUM,BUILDINGS IN PUBLIC USE,CAMPASPE
38,310,32633,3035.022832,ECHUCA RACECOURSE,RECREATION AREA,CAMPASPE
38,310,32634,461.6975154,ECHUCA RECREATION RESERVES,RECREATION AREA,CAMPASPE
38,310,32635,229.90692,ECHUCA RECREATION RESERVES,RECREATION AREA,CAMPASPE
